name,url,varietal,origin,rating_dict,avg_rating,rating_count,price_dollars,price_cents,page,red,white,sparking,collectible,giftable,green,screwcap,boutique
Argiano Solengo 2016,/product/argiano-solengo-2016/344635,Tuscan Blends,"Tuscany, Italy","{'JS': '99', 'RP': '95'}",0.0,0,71,99,67,1,0,0,1,0,0,0,0
Predator Six Spot Red 2015,/product/predator-six-spot-red-2015/355455,Other Red Blends,"Lodi, California",{},4.0,14,24,"
    ",67,1,0,0,0,0,0,0,0
Chateau Malartic-Lagraviere Blanc (Futures Pre-Sale) 2018,/product/chateau-malartic-lagraviere-blanc-futures-pre-sale-2018/520596,Bordeaux White Blends,"Pessac-Leognan, Bordeaux, France","{'JS': '96', 'JD': '94', 'RP': '93', 'D': '92'}",0.0,0,54,97,68,0,1,0,1,0,0,0,0
Tiamo Pinot Grigio 2017,/product/tiamo-pinot-grigio-2017/418024,Pinot Gris/Grigio,"Veneto, Italy",{},4.2,15,13,99,68,0,1,0,0,0,1,1,0
Rex Hill Willamette Valley Pinot Noir 2016,/product/rex-hill-willamette-valley-pinot-noir-2016/517554,Pinot Noir,"Willamette Valley, Oregon",{},4.3,6,31,99,68,1,0,0,0,0,0,0,0
Merry Edwards Sauvignon Blanc 2017,/product/merry-edwards-sauvignon-blanc-2017/516262,Sauvignon Blanc,"Russian River, Sonoma County, California",{},4.1,6,44,99,68,0,1,0,0,0,0,0,0
Skyfall Cabernet Sauvignon 2016,/product/skyfall-cabernet-sauvignon-2016/507789,Cabernet Sauvignon,"Columbia Valley, Washington",{},4.5,7,17,99,68,1,0,0,0,0,0,0,0
North by Northwest NxNW Columbia Valley Cabernet Sauvignon 2014,/product/north-by-northwest-nxnw-columbia-valley-cabernet-sauvignon-2014/389496,Cabernet Sauvignon,"Columbia Valley, Washington",{},4.5,8,26,99,68,1,0,0,0,0,0,0,0
Browne Family Vineyards Tribute Red Blend 2014,/product/browne-family-vineyards-tribute-red-blend-2014/230139,Bordeaux Red Blends,"Columbia Valley, Washington",{},4.5,5,29,99,68,1,0,0,0,0,0,0,0
Charles & Charles Chardonnay 2016,/product/charles-and-charles-chardonnay-2016/393238,Chardonnay,"Columbia Valley, Washington",{},4.5,5,14,99,68,0,1,0,0,0,0,1,0
Chateau Ste. Michelle Gewurztraminer 2017,/product/chateau-ste-michelle-gewurztraminer-2017/516801,Gewurztraminer,"Columbia Valley, Washington",{},4.5,6,13,99,68,0,1,0,0,0,0,0,0
Pewsey Vale Eden Valley Riesling 2017,/product/pewsey-vale-eden-valley-riesling-2017/417017,Riesling,"Eden Valley, Barossa, Australia","{'JS': '94', 'WS': '91'}",3.7,23,18,99,68,0,1,0,0,0,0,1,0
St. Francis Reserve Zinfandel 2015,/product/st-francis-reserve-zinfandel-2015/417521,Zinfandel,"Dry Creek Valley, Sonoma County, California","{'JD': '95', 'RP': '91', 'WE': '90'}",0.0,0,52,"
    ",68,1,0,0,0,0,1,0,0
Buena Vista Carneros Pinot Noir 2016,/product/buena-vista-carneros-pinot-noir-2016/521028,Pinot Noir,"Carneros, California","{'TP': '92', 'WS': '90'}",0.0,0,24,99,68,1,0,0,0,0,0,0,0
Chateau Fourcas Dupre 2016,/product/chateau-fourcas-dupre-2016/202214,Bordeaux Red Blends,"Medoc, Bordeaux, France",{'D': '91'},0.0,0,15,97,68,1,0,0,0,0,0,0,0
DeLille Four Flags Cabernet Sauvignon 2013,/product/delille-four-flags-cabernet-sauvignon-2013/176062,Cabernet Sauvignon,"Red Mountain, Yakima Valley, Columbia Valley, Washington","{'RP': '95', 'W&S': '94', 'WS': '91', 'WE': '90'}",4.0,10,71,99,68,1,0,0,0,0,0,0,0
Lawson's Dry Hills Gewurztraminer 2014,/product/lawsons-dry-hills-gewurztraminer-2014/166410,Gewurztraminer,"Marlborough, New Zealand",{'WE': '89'},4.4,5,19,"
    ",68,0,1,0,0,0,1,1,0
Chateau Hyot 2015,/product/chateau-hyot-2015/434846,Bordeaux Red Blends,"Cotes de Castillon, Bordeaux, France",{'JS': '90'},3.7,24,25,"
    ",68,1,0,0,0,0,0,0,0
Undurraga Sibaris Pinot Noir Gran Reserva 2015,/product/undurraga-sibaris-pinot-noir-gran-reserva-2015/495912,Pinot Noir,"Leyda Valley, San Antonio Valley (Chile), Chile",{'JS': '90'},0.0,0,15,99,68,1,0,0,0,0,0,1,0
Chateau Tessendey 2015,/product/chateau-tessendey-2015/403179,Bordeaux Red Blends,"Fronsac, Bordeaux, France","{'JS': '91', 'WW': '90', 'WE': '90'}",3.8,14,18,"
    ",68,1,0,0,0,0,0,0,0
Triguedina Malbec du Clos 2015,/product/triguedina-malbec-du-clos-2015/518777,Malbec,"Cahors, Southwest, France",{'WE': '90'},0.0,0,15,99,68,1,0,0,0,0,0,0,0
Perez Cruz Reserva Cabernet Sauvignon 2016,/product/perez-cruz-reserva-cabernet-sauvignon-2016/510981,Cabernet Sauvignon,"Maipo Valley, Chile","{'RP': '91', 'TA': '90'}",0.0,0,15,99,68,1,0,0,0,0,0,0,0
Ruffino Prosecco,/product/ruffino-prosecco/111308,Non-Vintage Sparkling Wine,"Prosecco, Italy",{},4.1,111,16,"
    ",68,0,0,1,0,0,0,0,0
Saint Cosme Little James Basket Press Red Blend,/product/saint-cosme-little-james-basket-press-red-blend/132239,Rhone Red Blends,"Vin de France, France",{},4.0,19,15,99,68,1,0,0,0,0,0,0,0
Laurel Glen Sonoma Mountain Estate Cabernet Sauvignon 2011,/product/laurel-glen-sonoma-mountain-estate-cabernet-sauvignon-2011/146056,Cabernet Sauvignon,"Sonoma Mountain, Sonoma Valley, Sonoma County, California",{'W&S': '95'},0.0,0,64,99,68,1,0,0,0,0,1,0,1
Martinelli Bondi Home Ranch Pinot Noir 2017,/product/martinelli-bondi-home-ranch-pinot-noir-2017/526081,Pinot Noir,"Green Valley, Russian River, Sonoma County, California","{'V': '94', 'RP': '93'}",0.0,0,68,"
    ",68,1,0,0,0,0,0,0,1
Zenato Alanera Rosso 2015,/product/zenato-alanera-rosso-2015/518835,Other Red Blends,"Veneto, Italy",{'JS': '93'},0.0,0,19,99,68,1,0,0,0,0,0,0,0
The Hilt Vanguard Pinot Noir 2014,/product/the-hilt-vanguard-pinot-noir-2014/239362,Pinot Noir,"Santa Maria Valley, Central Coast, California","{'V': '95', 'RP': '93'}",0.0,0,64,99,69,1,0,0,0,0,0,0,1
Silk and Spice Red Blend 2017,/product/silk-and-spice-red-blend-2017/514429,Other Red Blends,Portugal,{},4.3,50,15,"
    ",69,1,0,0,0,0,0,0,0
Chateau Cote de Baleau 2016,/product/chateau-cote-de-baleau-2016/202295,Bordeaux Red Blends,"St. Emilion, Bordeaux, France","{'JS': '92', 'JD': '92', 'D': '91', 'WS': '90'}",0.0,0,25,99,69,1,0,0,0,0,0,0,0
Chateau des Jacques Morgon 2016,/product/chateau-des-jacques-morgon-2016/514631,Gamay,"Beaujolais, Burgundy, France","{'JS': '92', 'TP': '92', 'WS': '91', 'WE': '91'}",0.0,0,25,99,69,1,0,0,0,0,0,0,0
Chateau des Jacques Moulin-a-Vent 2016,/product/chateau-des-jacques-moulin-a-vent-2016/514413,Gamay,"Beaujolais, Burgundy, France","{'JS': '92', 'WS': '90'}",0.0,0,25,99,69,1,0,0,0,0,0,0,0
Domaine Michel Chignard Julienas Beauvernay 2016,/product/domaine-michel-chignard-julienas-beauvernay-2016/318589,Gamay,"Beaujolais, Burgundy, France",{'JS': '92'},0.0,0,25,99,69,1,0,0,0,0,0,0,0
Chateau Sansonnet (Futures Pre-Sale) 2018,/product/chateau-sansonnet-futures-pre-sale-2018/520664,Bordeaux Red Blends,"St. Emilion, Bordeaux, France","{'WS': '96', 'JS': '96', 'JD': '96', 'WE': '94', 'RP': '94', 'D': '91'}",0.0,0,35,97,69,1,0,0,0,0,0,0,0
Ravines Pinot Noir 2015,/product/ravines-pinot-noir-2015/521069,Pinot Noir,"Finger Lakes, New York, Other U.S.",{'JS': '92'},0.0,0,25,99,69,1,0,0,0,0,0,0,0
Domaine de la Janasse Cotes du Rhone Villages Terre d'Argile 2016,/product/domaine-de-la-janasse-cotes-du-rhone-villages-terre-dargile-2016/506683,Rhone Red Blends,"Cotes du Rhone Villages, Rhone, France","{'JD': '92', 'RP': '92'}",0.0,0,25,99,69,1,0,0,0,0,0,0,0
Clos du Mont Olivet Cotes du Rhone Rouge A Seraphin 2016,/product/clos-du-mont-olivet-cotes-du-rhone-rouge-a-seraphin-2016/513608,Rhone Red Blends,"Cotes du Rhone, Rhone, France",{'JD': '93'},0.0,0,25,99,69,1,0,0,0,0,0,0,0
Campo Viejo Tempranillo 2016,/product/campo-viejo-tempranillo-2016/430810,Tempranillo,"Rioja, Spain",{},4.0,23,13,"
    ",69,1,0,0,0,0,0,0,0
Westwood Winery Syrah 2014,/product/westwood-winery-syrah-2014/201922,Syrah/Shiraz,"Sonoma Valley, Sonoma County, California",{'TP': '95'},0.0,0,39,99,69,1,0,0,0,0,0,0,0
Ridge Pagani Ranch Zinfandel 2016,/product/ridge-pagani-ranch-zinfandel-2016/510360,Zinfandel,"Sonoma Valley, Sonoma County, California","{'V': '94', 'RP': '93', 'JS': '93', 'JD': '93', 'WS': '91'}",0.0,0,39,99,69,1,0,0,0,0,0,0,0
Chateau Pedesclaux (Futures Pre-Sale) 2018,/product/chateau-pedesclaux-futures-pre-sale-2018/520636,Bordeaux Red Blends,"Pauillac, Bordeaux, France","{'JD': '95', 'RP': '94', 'D': '93', 'WS': '92'}",0.0,0,43,97,69,1,0,0,0,0,0,0,0
Chateau Corbin 2015,/product/chateau-corbin-2015/157740,Bordeaux Red Blends,"St. Emilion, Bordeaux, France","{'WE': '94', 'JS': '93', 'JD': '93', 'WS': '92', 'RP': '92', 'D': '91'}",0.0,0,43,99,69,1,0,0,0,0,0,0,0
K Vintners Motor City Kitty Syrah 2016,/product/k-vintners-motor-city-kitty-syrah-2016/525429,Syrah/Shiraz,Washington,{'JD': '96'},0.0,0,37,99,69,1,0,0,0,0,0,0,0
Yalumba The Triangle Block Shiraz Viognier 2013,/product/yalumba-the-triangle-block-shiraz-viognier-2013/150789,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",{'W&S': '93'},3.8,37,19,99,69,1,0,0,0,0,1,1,0
Yealands Peter Yealands Pinot Noir 2017,/product/yealands-peter-yealands-pinot-noir-2017/516794,Pinot Noir,"Marlborough, New Zealand",{'TP': '92'},0.0,0,18,99,69,1,0,0,0,0,1,1,0
Clos Henri Petit Clos Pinot Noir 2017,/product/clos-henri-petit-clos-pinot-noir-2017/431210,Pinot Noir,"Marlborough, New Zealand",{'JS': '93'},0.0,0,18,99,69,1,0,0,0,0,1,1,0
Jim Barry The Lodge Hill Shiraz 2016,/product/jim-barry-the-lodge-hill-shiraz-2016/512462,Syrah/Shiraz,"Clare Valley, Australia","{'JS': '93', 'W&S': '90'}",0.0,0,20,99,69,1,0,0,0,0,0,1,0
Shannon Ridge High Elevation Petite Sirah 2017,/product/shannon-ridge-high-elevation-petite-sirah-2017/519325,Petite Sirah,"Lake County, North Coast, California",{'WW': '90'},3.7,14,23,"
    ",69,1,0,0,0,0,1,0,0
Chateau Canon 2015,/product/chateau-canon-2015/157702,Bordeaux Red Blends,"St. Emilion, Bordeaux, France","{'JS': '100', 'V': '100', 'JD': '98', 'WE': '97', 'WS': '97', 'RP': '96', 'D': '96'}",0.0,0,329,99,69,1,0,0,1,0,0,0,0
Alexander Valley Vineyards Sin Zin Zinfandel 2014,/product/alexander-valley-vineyards-sin-zin-zinfandel-2014/399852,Zinfandel,"Alexander Valley, Sonoma County, California",{'WE': '90'},3.4,10,20,"
    ",69,1,0,0,0,0,0,0,0
Michael David Winery 6th Sense Syrah 2016,/product/michael-david-winery-6th-sense-syrah-2016/512128,Syrah/Shiraz,"Lodi, California",{'WE': '91'},3.5,9,22,99,69,1,0,0,0,0,0,0,0
Chateau Reynon (Futures Pre-Sale) 2018,/product/chateau-reynon-futures-pre-sale-2018/520658,Bordeaux Red Blends,"Bordeaux, France","{'WS': '92', 'RP': '91'}",0.0,0,12,97,69,1,0,0,0,0,0,0,0
Chateau de Francs Les Cerisiers (Futures Pre-Sale) 2018,/product/chateau-de-francs-les-cerisiers-futures-pre-sale-2018/520434,Bordeaux Red Blends,"Bordeaux, France","{'JS': '92', 'RP': '90', 'D': '90'}",0.0,0,12,97,70,1,0,0,0,0,0,0,0
Annabella Russian River Pinot Noir 2016,/product/annabella-russian-river-pinot-noir-2016/391726,Pinot Noir,"Russian River, Sonoma County, California",{},4.1,8,19,99,70,1,0,0,0,0,0,0,0
Willamette Valley Vineyards Riesling 2017,/product/willamette-valley-vineyards-riesling-2017/506647,Riesling,"Willamette Valley, Oregon",{},4.3,8,15,99,70,0,1,0,0,0,1,0,0
Acinum Extra Dry Prosecco,/product/acinum-extra-dry-prosecco/164389,Non-Vintage Sparkling Wine,"Prosecco, Italy",{},4.1,8,13,99,70,0,0,1,0,0,0,0,0
Chateau Doisy Vedrines Sauternes 2009,/product/chateau-doisy-vedrines-sauternes-2009/202573,Other Dessert,"Sauternes, Bordeaux, France","{'WS': '94', 'RP': '93', 'WE': '93', 'JS': '92'}",0.0,0,39,99,70,0,0,0,1,0,0,0,0
Chateau Clos Haut Peyraguey Sauternes 2016,/product/chateau-clos-haut-peyraguey-sauternes-2016/202229,Other Dessert,"Sauternes, Bordeaux, France","{'JS': '95', 'RP': '94', 'WE': '94', 'JD': '94', 'WS': '92'}",0.0,0,39,99,70,0,0,0,0,0,0,0,0
Chateau Dalem (Futures Pre-Sale) 2018,/product/chateau-dalem-futures-pre-sale-2018/520425,Bordeaux Red Blends,"Fronsac, Bordeaux, France","{'JS': '94', 'RP': '94', 'WS': '93', 'D': '92', 'JD': '92'}",0.0,0,21,97,70,1,0,0,0,0,0,0,0
Chateau Pierre 1er 2015,/product/chateau-pierre-1er-2015/158053,Bordeaux Red Blends,"St. Emilion, Bordeaux, France","{'JS': '94', 'WS': '90', 'JD': '90'}",3.8,32,21,99,70,1,0,0,0,0,0,0,0
Bodega Noemia de Patagonia Rio Negro Valley Malbec 2016,/product/bodega-noemia-de-patagonia-rio-negro-valley-malbec-2016/524547,Malbec,"Patagonia, Argentina","{'WE': '97', 'JS': '96', 'WS': '94'}",0.0,0,136,"
    ",70,1,0,0,1,0,1,0,1
Louis Martini Sonoma Cabernet Sauvignon 2016,/product/louis-martini-sonoma-cabernet-sauvignon-2016/517300,Cabernet Sauvignon,"Sonoma County, California","{'JS': '92', 'WW': '91'}",3.9,33,20,"
    ",70,1,0,0,0,0,0,0,0
Di Majo Norante Cabernet Sauvignon 2017,/product/di-majo-norante-cabernet-sauvignon-2017/521038,Cabernet Sauvignon,"Molise, Italy",{'JS': '91'},0.0,0,13,99,70,1,0,0,0,0,0,0,0
Casa Castillo Monastrell 2016,/product/casa-castillo-monastrell-2016/373424,Mourvedre,"Jumilla, Spain",{'RP': '91'},3.5,21,15,"
    ",70,1,0,0,0,0,0,0,0
Campo Viejo Garnacha 2017,/product/campo-viejo-garnacha-2017/508480,Grenache,"Rioja, Spain","{'JS': '90', 'TA': '90'}",0.0,0,11,99,70,1,0,0,0,0,0,0,0
Cusumano Nero d'Avola 2017,/product/cusumano-nero-davola-2017/514764,Nero d'Avola,"Sicily, Italy",{'JS': '91'},3.9,37,14,"
    ",70,1,0,0,0,0,0,0,0
Masut Estate Vineyard Pinot Noir 2016,/product/masut-estate-vineyard-pinot-noir-2016/433625,Pinot Noir,"Eagle Peak, Mendocino, California","{'WS': '92', 'WE': '92', 'CG': '90'}",0.0,0,41,99,70,1,0,0,0,0,0,0,0
Hermanos Pecina Finca Iscorta de Pecina Gran Reserva 2010,/product/hermanos-pecina-finca-iscorta-de-pecina-gran-reserva-2010/393777,Tempranillo,"Rioja, Spain","{'RP': '94', 'TA': '94', 'WW': '92', 'JS': '90', 'WS': '90'}",0.0,0,53,99,70,1,0,0,0,0,1,0,0
Ruffino Chianti Superiore 2016,/product/ruffino-chianti-superiore-2016/392909,Sangiovese,"Chianti, Tuscany, Italy",{},4.2,10,13,99,70,1,0,0,0,0,0,0,0
Bruno Giacosa Dolcetto d'Alba 2016,/product/bruno-giacosa-dolcetto-dalba-2016/354895,Dolcetto,"Alba, Piedmont, Italy",{'WS': '92'},3.3,9,26,99,70,1,0,0,0,0,0,0,0
Felsina Berardenga Chianti Classico Riserva 2016,/product/felsina-berardenga-chianti-classico-riserva-2016/521100,Sangiovese,"Chianti Classico, Chianti, Tuscany, Italy","{'RP': '94', 'JS': '92'}",0.0,0,32,99,70,1,0,0,0,0,0,0,0
Telmo Rodriguez Valdeorras Gaba do Xil Mencia 2015,/product/telmo-rodriguez-valdeorras-gaba-do-xil-mencia-2015/516253,Other Red Wine,"Valdeorras, Spain",{'JS': '93'},0.0,0,17,99,70,1,0,0,0,0,0,0,0
Marques de Riscal Rioja Reserva 2012,/product/marques-de-riscal-rioja-reserva-2012/359952,Tempranillo,"Rioja, Spain",{'JS': '93'},4.0,90,19,"
    ",70,1,0,0,0,0,0,0,0
Ramey Cabernet Sauvignon 2014,/product/ramey-cabernet-sauvignon-2014/355929,Cabernet Sauvignon,"Napa Valley, California","{'V': '93', 'JD': '93', 'RP': '91', 'WW': '90'}",4.4,10,62,"
    ",70,1,0,0,1,0,0,0,0
Paolo Scavino Barolo Bricco Ambrogio 2015,/product/paolo-scavino-barolo-bricco-ambrogio-2015/520896,Nebbiolo,"Barolo, Piedmont, Italy",{'JS': '97'},0.0,0,57,99,70,1,0,0,1,0,0,0,1
Regaleali Cabernet Sauvignon 2015,/product/regaleali-cabernet-sauvignon-2015/519312,Cabernet Sauvignon,"Sicily, Italy","{'JS': '96', 'RP': '95'}",0.0,0,57,99,70,1,0,0,0,0,0,0,0
Pecchenino Barolo San Giuseppe 2013,/product/pecchenino-barolo-san-giuseppe-2013/214407,Nebbiolo,"Barolo, Piedmont, Italy","{'JS': '96', 'WS': '93'}",3.9,10,57,99,70,1,0,0,0,0,0,0,1
Pratsch Organic Rose 2018,/product/pratsch-organic-rose-2018/524230,Rosé,Austria,{},4.3,5,13,99,71,0,0,0,0,0,1,1,0
Moobuzz Monterey Chardonnay 2016,/product/moobuzz-monterey-chardonnay-2016/384431,Chardonnay,"Monterey, Central Coast, California",{},4.4,5,18,"
    ",71,0,1,0,0,0,0,0,0
Delaire Graff Botmaskop 2015,/product/delaire-graff-botmaskop-2015/280692,Other Red Blends,"Stellenbosch, South Africa",{},4.0,7,26,99,71,1,0,0,0,0,0,0,0
Grgic Vina Plavac Mali Croatia Red 2016,/product/grgic-vina-plavac-mali-croatia-red-2016/430948,Other Red Blends,Croatia,{},4.0,5,45,99,71,1,0,0,0,0,0,0,0
Delas Cotes du Rhone St. Esprit Rouge 2017,/product/delas-cotes-du-rhone-st-esprit-rouge-2017/510018,Rhone Red Blends,"Cotes du Rhone, Rhone, France",{},4.0,27,15,"
    ",71,1,0,0,0,0,0,0,0
Old Soul Vineyards Petite Sirah 2015,/product/old-soul-vineyards-petite-sirah-2015/160157,Petite Sirah,"Lodi, California",{},4.0,7,13,99,71,1,0,0,0,0,0,0,0
Cantele Negroamaro Rosato 2017,/product/cantele-negroamaro-rosato-2017/434652,Rosé,"Puglia, Italy",{},4.0,5,13,99,71,0,0,0,0,0,0,0,0
Donati Family Vineyards Claret 2015,/product/donati-family-vineyards-claret-2015/518152,Bordeaux Red Blends,"Paicines, Central Coast, California",{},4.0,5,19,99,71,1,0,0,0,0,0,0,0
Brown Estate Chaos Theory 2016,/product/brown-estate-chaos-theory-2016/515356,Other Red Blends,"Napa Valley, California",{},4.8,6,42,99,71,1,0,0,0,0,0,0,0
Noble Vines 337 Lodi Cabernet Sauvignon 2016,/product/noble-vines-337-lodi-cabernet-sauvignon-2016/512124,Cabernet Sauvignon,"Lodi, California",{},4.0,31,18,99,71,1,0,0,0,0,0,0,0
Heinz Eifel Shine Gewurztraminer 2016,/product/heinz-eifel-shine-gewurztraminer-2016/307014,Gewurztraminer,"Rheinhessen, Germany",{},4.0,12,14,99,71,0,1,0,0,0,0,1,0
Bodegas Hijos de Juan Gil Juan Gil 2016,/product/bodegas-hijos-de-juan-gil-juan-gil-2016/515505,Mourvedre,"Jumilla, Spain",{},4.0,11,16,99,71,1,0,0,0,0,0,0,0
Dashwood Sauvignon Blanc 2016,/product/dashwood-sauvignon-blanc-2016/208023,Sauvignon Blanc,"Marlborough, New Zealand",{},4.0,15,11,99,71,0,1,0,0,0,0,1,0
Bernardus Monterey County Chardonnay 2013,/product/bernardus-monterey-county-chardonnay-2013/149931,Chardonnay,"Monterey, Central Coast, California",{},4.4,5,25,99,71,0,1,0,0,0,0,0,0
Maggio Family Vineyards Cabernet Sauvignon 2016,/product/maggio-family-vineyards-cabernet-sauvignon-2016/354362,Cabernet Sauvignon,"Lodi, California",{},4.0,6,10,99,71,1,0,0,0,0,0,1,0
Robert Oatley Signature Chardonnay 2016,/product/robert-oatley-signature-chardonnay-2016/371008,Chardonnay,"Margaret River, Australia",{},4.0,10,20,"
    ",71,0,1,0,0,0,0,1,0
Terra d'Oro Barbera 2015,/product/terra-doro-barbera-2015/347664,Barbera,"Amador, Sierra Foothills, California",{},4.0,5,19,99,71,1,0,0,0,0,0,0,0
Bodegas Mas Alta Artigas Priorat 2014,/product/bodegas-mas-alta-artigas-priorat-2014/214433,Rhone Red Blends,"Priorat, Spain",{},4.0,7,26,99,71,1,0,0,0,0,1,0,0
Chateau Laffitte Laujac 2011,/product/chateau-laffitte-laujac-2011/148000,Bordeaux Red Blends,"Medoc, Bordeaux, France",{},4.0,13,32,99,71,1,0,0,0,0,0,0,0
Veuve Clicquot La Grande Dame 2006,/product/veuve-clicquot-la-grande-dame-2006/149896,Vintage Sparkling Wine,"Champagne, France","{'D': '95', 'WE': '94', 'WS': '94', 'RP': '94', 'JS': '94'}",4.3,23,169,97,71,0,0,1,0,0,0,0,0
Valdo Prosecco,/product/valdo-prosecco/109202,Non-Vintage Sparkling Wine,"Prosecco, Italy",{},4.0,46,14,99,71,0,0,1,0,0,0,0,0
Bridlewood Red Blend 175 2012,/product/bridlewood-red-blend-175-2012/132979,Other Red Blends,"Central Coast, California",{'WE': '90'},3.6,20,15,99,71,1,0,0,0,0,0,0,0
A to Z Pinot Noir 2015,/product/a-to-z-pinot-noir-2015/398605,Pinot Noir,"Willamette Valley, Oregon",{},4.3,24,18,99,71,1,0,0,0,0,0,0,0
Elk Cove Willamette Valley Pinot Noir 2015,/product/elk-cove-willamette-valley-pinot-noir-2015/414660,Pinot Noir,"Willamette Valley, Oregon",{},4.3,12,29,99,71,1,0,0,0,0,1,0,0
San Filippo Brunello di Montalcino Le Lucere Riserva 2013,/product/san-filippo-brunello-di-montalcino-le-lucere-riserva-2013/527253,Sangiovese,"Montalcino, Tuscany, Italy","{'JS': '98', 'WS': '97', 'RP': '93'}",0.0,0,158,99,71,1,0,0,1,0,0,0,1
Ramos Pinto 10 Year Tawny Ervamoira,/product/ramos-pinto-10-year-tawny-ervamoira/20612,Port,Portugal,"{'WS': '92', 'W&S': '92', 'RP': '91', 'WE': '90', 'WW': '90'}",4.4,15,41,"
    ",72,0,0,0,0,0,0,0,0
Dow's Fine Ruby,/product/dows-fine-ruby/1806,Port,Portugal,{},4.2,17,14,99,72,0,0,0,0,0,0,0,0
Tiamo Chianti 2016,/product/tiamo-chianti-2016/391692,Sangiovese,"Chianti, Tuscany, Italy",{},4.0,14,13,99,72,1,0,0,0,0,1,0,0
Chateau Ste. Michelle Merlot 2015,/product/chateau-ste-michelle-merlot-2015/355806,Merlot,"Columbia Valley, Washington",{'WE': '89'},4.1,23,15,99,72,1,0,0,0,0,0,0,0
Matetic EQ Pinot Noir 2014,/product/matetic-eq-pinot-noir-2014/511517,Pinot Noir,"San Antonio Valley (Chile), Chile","{'JS': '93', 'RP': '92', 'WS': '90'}",0.0,0,38,99,72,1,0,0,0,0,1,0,0
Louis Jadot Gevrey-Chambertin 2016,/product/louis-jadot-gevrey-chambertin-2016/497695,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France","{'TP': '95', 'WS': '92', 'BH': '91'}",0.0,0,69,99,72,1,0,0,0,0,0,0,0
Rombauer California Zinfandel 2016,/product/rombauer-california-zinfandel-2016/347661,Zinfandel,California,"{'WW': '90', 'RP': '90'}",4.6,82,36,99,72,1,0,0,0,0,0,0,0
Santa Julia Organica Malbec 2018,/product/santa-julia-organica-malbec-2018/509935,Malbec,"Mendoza, Argentina",{},4.0,17,9,99,72,1,0,0,0,0,1,1,0
Jaboulet Crozes Hermitage Domaine Mule Blanche 2016,/product/jaboulet-crozes-hermitage-domaine-mule-blanche-2016/520962,Rhone White Blends,"Crozes-Hermitage, Rhone, France","{'WS': '92', 'JS': '92', 'RP': '90'}",0.0,0,39,99,72,0,1,0,0,0,1,0,0
Norton Malbec Reserva 2016,/product/norton-malbec-reserva-2016/509801,Malbec,"Mendoza, Argentina",{'RP': '90'},0.0,0,21,99,72,1,0,0,0,0,0,0,0
Zorzal Terroir Unico Pinot Noir 2017,/product/zorzal-terroir-unico-pinot-noir-2017/509949,Pinot Noir,"Mendoza, Argentina","{'JS': '91', 'TA': '91'}",0.0,0,15,99,72,1,0,0,0,0,0,0,0
Arista Winery Russian River Valley Pinot Noir 2015,/product/arista-winery-russian-river-valley-pinot-noir-2015/430852,Pinot Noir,"Russian River, Sonoma County, California","{'WE': '94', 'JD': '93', 'RP': '90', 'WS': '90'}",0.0,0,64,99,72,1,0,0,0,0,0,0,0
Chateau Cos d'Estournel Pagodes de Cos (Futures Pre-Sale) 2017,/product/chateau-cos-destournel-pagodes-de-cos-futures-pre-sale-2017/422675,Bordeaux Red Blends,"St. Estephe, Bordeaux, France","{'TA': '95', 'WE': '94', 'JS': '93', 'JD': '92', 'RP': '92', 'D': '90'}",0.0,0,44,97,72,1,0,0,1,0,0,0,0
Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse (Futures Pre-Sale) 2018,/product/chateau-pichon-longueville-comtesse-de-lalande-reserve-de-la-comtesse-futures-pre-sale-2018/520645,Bordeaux Red Blends,"Pauillac, Bordeaux, France","{'RP': '94', 'JD': '94', 'JS': '94', 'WS': '93', 'D': '93'}",0.0,0,44,97,72,1,0,0,0,0,0,0,0
Chateau Franc Mayne 2015,/product/chateau-franc-mayne-2015/158551,Bordeaux Red Blends,"St. Emilion, Bordeaux, France","{'RP': '95', 'WS': '93', 'JS': '93', 'WE': '90'}",3.9,18,44,99,72,1,0,0,1,0,0,0,0
Chateau Belgrave 2016,/product/chateau-belgrave-2016/520154,Bordeaux Red Blends,"Medoc, Bordeaux, France","{'WE': '95', 'JS': '94', 'RP': '92', 'D': '92'}",0.0,0,44,99,72,1,0,0,0,0,0,0,0
